goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	levelStatusCode	levelStatusDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2017	value_numeric_part_2017	value_is_censored_2017	value_detail_2017	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	188	Costa Rica	013	Central America	Country	CRI	1	-84.19712782	9.970998683	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	HIGIMP	High level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	90.0	False	90	90.0	False	90	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	191	Croatia	039	Southern Europe	Country	HRV	1	17.95874553	45.45172212	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	HIGIMP	High level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	80.0	False	80	80.0	False	80	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	192	Cuba	029	Caribbean	Country	CUB	1	-79.54460144	22.10030366	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	VHIGIMP	Very high level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	91.0	False	91	91.0	False	91	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	196	Cyprus	145	Western Asia	Country	CYP	1	33.22285964	35.05659437	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	HIGIMP	High level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	79.0	False	79	79.0	False	79	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	203	Czechia	151	Eastern Europe	Country	CZE	1	15.33151382	49.73913871	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	MHIGIMP	Medium-high level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	63.0	False	63	63.0	False	63	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	204	Benin	011	Western Africa	Country	BEN	1	2.339933594	9.65401646	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	MLOWIMP	Medium-low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	NODATA	No data available	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data		True	NA		True	NA	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	208	Denmark	154	Northern Europe	Country	DNK	1	9.326571283	56.03829721	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	40.0	False	40	40.0	False	40	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	212	Dominica	029	Caribbean	Country	DMA	1	-61.3493756	15.43391378	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	36.0	False	36	36.0	False	36	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	214	Dominican Republic	029	Caribbean	Country	DOM	1	-70.49847576	18.89832088	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	LOWIMP	Low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	MLOWIMP	Medium-low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	42.0	False	42	42.0	False	42	2017
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	MHIGIMP	Medium-high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	HIGIMP	High level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	VHIGIMP	Very high level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	NODATA	No data available																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	218	Ecuador	005	South America	Country	ECU	1	-78.37005241	-1.447785891	VLOWIMP	Very low level of implementation																	
6	6.5	6.5.1	ER_H2O_IWRMD	Degree of integrated water resources management implementation (%)	2019.Q1.G.03	222	El Salvador	013	Central America	Country	SLV	1	-88.86862995	13.73603564	LOWIMP	Low level of implementation	PERCENT	Percentage			G	Global		[2017]: UN Environment		C : Country data	21.0	False	21	21.0	False	21	2017
