goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	basePeriod	typeOfProductCode	typeOfProductDesc	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	valueDetails	footnotes	sources	timeDetails	nature	value_2005	value_2010	value_2015	value_2016	value_2017	value_latest_year	latest_year
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	47.99483	54.82257	59.17281		64.53849	64.53849	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	42.23719	48.30949	55.24633		59.11871	59.11871	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	40.54137	50.69767	56.98181		62.86058	62.86058	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	60.60606	56.77419	56.32911		69.8324	69.8324	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	752	Sweden	154	Northern Europe	Country	SWE	1	14.3775338	60.60103109		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	50.0	100.0	50.0		100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	25.28662	27.07116	30.70558	29.73863	33.91576	33.91576	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	38.88213	42.37253	54.95661	54.72763	57.48697	57.48697	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	30.34901	38.56132	52.04168	47.6378	56.36754	56.36754	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	40.20334	43.59713	56.56251	56.5482	58.96278	58.96278	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	37.08271	41.0622	56.26585	52.88408	58.68426	58.68426	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	46.79803	50.47619	62.5	61.45251	71.34831	71.34831	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	756	Switzerland	155	Western Europe	Country	CHE	1	8.223158	46.96617097		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	75.0	100.0	100.0	0.0	60.0	60.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	60.58501	62.98539	74.89115	83.63211	70.1459	70.1459	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	62.81712	69.89392	80.73026	81.94198	80.0	80.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	58.23317	67.91222	83.26418	81.33333	86.55063	86.55063	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	65.17737	73.36027	82.65306	80.96688	84.52088	84.52088	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	58.84298	66.6498	82.91667	83.50731	86.79245	86.79245	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	33.33333	33.33333	100.0	100.0	33.33333	33.33333	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	760	Syrian Arab Republic	145	Western Asia	Country	SYR	1	38.50466565	35.01676176		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0	83.33333				83.33333	2010
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	85.71429	82.15488	73.13916	73.46278	74.2029	74.2029	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	53.01682	55.19677	52.40066	48.83068	45.42587	45.42587	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	16.66667	44.82759	27.5	32.78689	32.67327	32.67327	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	45.45455	44.52555	47.48011	38.50932	33.74827	33.74827	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	42.72727	33.89831	41.53846	49.09091	43.43434	43.43434	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		AGG_ARMS	Arms																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	762	Tajikistan	143	Central Asia	Country	TJK	1	69.294998	38.43069666		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0					100.0	2005
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	34.41315	36.48704	42.77778	42.18498	48.54376	48.54376	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	31.97549	38.74632	48.39176	46.67683	52.64344	52.64344	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	12.46921	18.73928	26.71862	26.72937	34.39868	34.39868	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	35.59891	41.91601	51.92764	49.74295	55.5237	55.5237	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	17.54351	31.89014	42.62375	43.3256	47.76817	47.76817	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	38.46154	57.14286	14.81481	35.71429	38.09524	38.09524	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	764	Thailand	035	South-Eastern Asia	Country	THA	1	101.0202951	15.13089239		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	55.55556	71.42857	100.0	66.66667	75.0	75.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	71.4044	70.04219	81.18949	79.21512	89.70944	89.70944	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	31.16746	30.52109	69.59937	76.61508	84.99403	84.99403	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	15.02591	17.5	43.02326	67.51269	71.73913	71.73913	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	24.14837	23.30789	67.77692	77.2971	85.45651	85.45651	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	25.34819	19.72477	72.35294	71.50259	78.87324	78.87324	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	0.0	0.0	0.0	100.0	100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	768	Togo	011	Western Africa	Country	TGO	1	0.97835765	8.532096072		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available			100.0	100.0	100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	30.76923	40.0	15.0	19.35484	26.5625	26.5625	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	40.0	36.72316	36.407	27.54919	26.00849	26.00849	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	3.84615	0.0	1.26582	0.9434	4.72441	4.72441	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	52.28426	48.0826	44.28571	37.26542	37.0438	37.0438	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	21.34831	31.57895	21.05263	16.66667	16.90141	16.90141	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	40.0	0.0	0.0	0.0	20.0	20.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	772	Tokelau	061	Polynesia	Country	TKL	0	-171.8154473	-9.214545558		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	82.85714	75.55556	81.48148	78.57143	72.0	72.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	65.45455	64.36782	69.85646	63.84977	67.85714	67.85714	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	0.0	66.66667	22.22222	22.22222	28.57143	28.57143	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	59.71223	61.34454	69.23077	61.37931	70.21277	70.21277	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	50.0	25.0	33.33333	33.33333	0.0	0.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		AGG_ARMS	Arms																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	776	Tonga	061	Polynesia	Country	TON	1	-175.1959991	-21.19511329		AGG_OIL	Oil																		
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		AGG_AGR	Agricultural products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	90.4099	89.19425	86.92731	90.6298	87.04703	87.04703	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		ALP	All products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	87.71952	89.84738	83.75789	91.01293	86.45187	86.45187	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		AGG_CLTH	Clothing	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	86.93182	90.6	88.2716	91.22807	89.60245	89.60245	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		AGG_IND	Industrial products	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	87.22736	89.67114	82.8532	90.82725	85.66334	85.66334	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		AGG_TXT	Textiles	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	87.62136	93.91304	81.7942	94.43155	93.99399	93.99399	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		AGG_ARMS	Arms	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	100.0	100.0	50.0	100.0	100.0	100.0	2017
10	10.a	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q3.G.01	780	Trinidad and Tobago	029	Caribbean	Country	TTO	1	-61.29389504	10.41877263		AGG_OIL	Oil	PT	Percentage							ITC/UNCTAD/WTO database		_X: Data nature not available	50.0	66.66667	100.0	100.0	100.0	100.0	2017
